"PlatesH2v2.mid.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
531.735,306.566,2320.55,3618.92,970.688,3570.59,922
218.95,163.85,1377.06,3235.77,974.617,4901.64,923
93.8355,86.8048,4519.92,3286.32,973.605,5536.5,924
31.2785,36.267,2709.78,3381.35,971.938,6376.5,925
15.6393,18.7876,3091.15,3465.12,971.938,7466,926
938.355,498.058,2306.08,3516.64,980.441,4319.9,927
1110.39,579.741,2345.82,3556.21,976.2,10152.1,928
78.1963,76.2281,1407.14,3201.54,974.939,5581,929
750.684,401.562,962.219,3264.18,980.534,3973.27,930
766.323,418.165,2369.5,3554.49,977.195,6399.39,931
62.557,64.3535,3559.41,3573.28,976.314,5161.5,932
31.2785,35.281,3144.91,3622.67,974.439,4866.5,933
187.671,148.541,3431.04,3295.9,979.232,4557.33,934
719.406,397.846,1173.88,3601.79,982.104,4402.72,935
31.2785,35.2916,2968.61,3680.19,978.19,6324,936
265.867,192.84,1078.18,3273.89,981.941,5186.82,937
15.6393,18.7876,3963.91,3312.58,979.44,6511,938
78.1963,76.2385,2253.89,3596.16,980.941,4923.4,939
265.867,188.252,3213.1,3506.02,984.589,4468.29,940
172.032,139.355,2047.19,3584.48,985.124,4357.55,941
985.273,539.296,1959.81,3643.99,988.252,3868.52,942
922.716,448.597,2204.48,3268.58,989.867,3304.07,943
218.95,162.501,3302.1,3611.06,986.943,4127.07,944
250.228,195.134,1405.17,3209.26,989.443,5749.5,945
31.2785,35.281,2378.43,3523.89,986.943,5897.5,946
297.146,201.154,1286.26,3620.56,989.838,4240.26,947
140.753,120.496,967.169,3494.58,991.388,5285.44,948
187.671,167.13,525.785,3687.48,995.904,5314.5,949
250.228,185.896,830.773,3431.05,998.665,4096.63,950
109.475,96.0732,3452.69,3628.74,995.874,5149.29,951
15.6393,18.7876,1158.06,3272.56,996.946,7397,952
250.228,191.875,1415.33,3219.42,1003.04,4670.5,953
156.393,127.47,3485.52,3276.56,1001.2,5020.1,954
15.6393,18.7876,2360.93,3502.63,999.446,7466,955
31.2785,35.281,1478.16,3663.93,999.446,6262.5,956
218.95,163.809,2622.26,3210.04,1005.7,5052.14,957
250.228,180.272,3251.98,3247.71,1004.6,3720.88,958
1532.65,680.698,1130.99,3418.6,1007.74,8813.59,959
218.95,170.028,2919.49,3444.4,1004.09,4073.07,960
297.146,202.431,957.868,3533.17,1004.58,4929.74,961
62.557,64.6452,4295.89,3600.79,1005.7,6070.25,962
390.981,252.688,2373.83,3499.53,1010.05,7247.92,963
31.2785,35.281,1515.67,3543.9,1006.95,4465,964
46.9178,50.4766,1598.19,3641.01,1007.78,6016,965
140.753,115.918,2764.94,3511.53,1012.78,4362.89,966
15.6393,18.7876,1753.24,3602.66,1009.45,6576,967
62.557,64.3535,3555.66,3279.44,1012.58,5555.25,968
46.9178,51.7957,4098.95,3285.07,1014.45,5904.67,969
344.064,228.203,3659.39,3362.7,1016.27,3904.18,970
31.2785,35.2916,1888.28,3367.59,1013.2,6700.5,971
15.6393,18.7876,3091.15,3685.19,1011.95,7222,972
140.753,119.521,1424.25,3536.81,1017.23,5215,973
78.1963,76.2385,4550.09,3302.07,1017.95,6139.6,974
797.602,409.333,3892.13,3361.71,1021.71,3464.8,975
469.178,290.566,4387.96,3536.23,1020.45,4569.33,976
31.2785,35.2916,2628.51,3195.04,1020.7,7099.5,977
750.684,387.122,2552.7,3260.48,1023.36,3266.83,978
15.6393,18.7876,1648.21,3252.56,1021.95,6941,979
15.6393,18.7876,4536.59,3672.69,1021.95,7130,980
500.456,301.262,1009.97,3366.19,1028.91,3968.25,981
15.6393,18.7876,3261.2,3597.66,1024.45,7382,982
15.6393,18.7876,2110.85,3372.59,1026.95,7408,983
578.652,331.031,4121.73,3222.75,1033.38,3153.57,984
172.032,140.331,526.959,3546.06,1035.59,3143,985
406.621,253.663,2293.5,3583.23,1036.86,4257.08,986
31.2785,35.2916,1003.01,3187.54,1035.71,4005.5,987
312.785,213.953,3711.59,3649.43,1037.83,4918.75,988
297.146,206.023,1971.33,3478.94,1039.46,3727.05,989
344.064,226.926,4576.26,3413.17,1042.53,4671.95,990
390.981,253.935,1716.23,3558.15,1043.86,3707.92,991
15.6393,18.7876,3931.4,3187.54,1044.46,7013,992
15.6393,18.7876,1930.79,3530.14,1044.46,6958,993
140.753,119.51,1706.56,3402.88,1048.35,5772.89,994
15.6393,18.7876,4223.99,3465.12,1046.96,6939,995
406.621,263.152,501.803,3319.5,1053.89,4181.58,996
62.557,63.3781,4675.38,3480.13,1050.71,6114,997
93.8355,90.1049,1266.43,3622.25,1051.55,3961.5,998
31.2785,35.2916,3681.33,3632.67,1050.71,6304.5,999
453.538,277.392,1100.2,3435.63,1055.76,3400.28,1000
109.475,96.0732,1357.05,3251.49,1055.89,4986.57,1001
156.393,126.485,3742.35,3330.58,1055.71,4703.5,1002
62.557,63.3573,2032.08,3331.33,1054.46,5292.25,1003
62.557,63.3781,3536.28,3496.38,1058.21,6504.5,1004
15.6393,18.7876,1698.22,3290.07,1061.97,7426,1005
172.032,139.345,2437.31,3348.27,1063.78,3870.09,1006
328.424,219.91,1413.38,3233.27,1068.28,4050.19,1007
109.475,96.0732,2139.43,3348.66,1065.9,5892.29,1008
62.557,64.3535,2946.73,3268.19,1068.84,6005.5,1009
15.6393,18.7876,2025.82,3327.58,1066.97,7160,1010
469.178,285.383,4055.61,3215.21,1072.8,4200.53,1011
422.26,273.738,4136,3223.38,1071.51,4305.52,1012
15.6393,18.7876,4058.94,3225.05,1069.47,5876,1013
187.671,147.315,3742.39,3546.19,1071.76,5081.83,1014
7913.46,2598.62,701.469,3681.43,1093.4,9509.92,1015
31.2785,35.281,4085.2,3437.61,1071.97,6329.5,1016
203.31,158.113,3390.85,3270.26,1077.55,4634.62,1017
46.9178,50.4662,1461.49,3331.75,1074.47,6488.33,1018
93.8355,90.1257,3364.56,3577.24,1079.05,5075.67,1019
109.475,96.0732,1289.53,3596.23,1080.54,5939,1020
3206.05,1134.99,2527.6,3353.94,1090.23,10010,1021
15.6393,18.7876,3396.24,3640.18,1081.97,6737,1022
5411.18,1485.71,4289.82,3660.2,1093.35,2888.11,1023
484.817,288.652,562.879,3259.01,1088.67,3452.13,1024
4582.3,1327.76,4414.85,3280.05,1093.57,2932.72,1025
2924.54,995.824,2056.3,3543.53,1092.56,2984.06,1026
1047.83,572.455,3412.55,3647.45,1086.97,9982.51,1027
109.475,101.678,1777.53,3620.17,1089.12,4294,1028
969.634,467.246,4575.43,3349.08,1094.72,3209.08,1029
2158.22,797.196,1913.51,3475.51,1095.92,2673.35,1030
125.114,103.047,3289.96,3648.93,1090.72,5960.75,1031
31.2785,35.281,1556.93,3277.56,1091.97,6936.5,1032
62.557,63.3781,3897.64,3340.08,1093.22,5701.5,1033
62.557,63.3781,4118.96,3593.91,1093.22,6030.75,1034
62.557,63.3573,1914.54,3541.4,1094.48,6400.5,1035
78.1963,76.2385,895.98,3281.07,1097.98,5276.2,1036
265.867,189.811,2826.21,3345.38,1099.77,4768.94,1037
187.671,145.272,3219.94,3438.03,1099.89,5306.67,1038
125.114,113.855,2600.37,3480.75,1100.41,4663.75,1039
125.114,110.252,2984.87,3361.97,1101.98,5278.63,1040
3018.38,990.974,2348.56,3549.99,1110.17,2728.83,1041
1172.94,591.585,3404.08,3611.87,1106.45,9537.56,1042
46.9178,51.7438,3392.07,3445.95,1105.31,6032.67,1043
1344.98,582.609,3276.9,3248.34,1113.58,2923.27,1044
140.753,124.14,3333.17,3260.62,1109.2,3816.22,1045
15.6393,18.7876,647.905,3650.18,1109.48,4429,1046
265.867,188.544,1679.98,3310.07,1114.92,3893.59,1047
594.292,326.299,3035.08,3326.86,1115.6,3435.87,1048
719.406,440.939,4446.83,3245.82,1119.43,4255.13,1049
218.95,165.045,2069.05,3332.76,1117.16,4108.29,1050
203.31,154.54,3956.99,3561.5,1117.17,4115.54,1051
93.8355,89.0989,2150.03,3577.66,1116.15,5384.33,1052
125.114,112.547,3570.04,3577.97,1116.36,4690.38,1053
78.1963,76.2281,2667.52,3601.66,1114.98,5733.6,1054
203.31,162.48,3004.39,3229.67,1121.41,4172.92,1055
62.557,63.3573,1922.04,3286.32,1116.98,5909.5,1056
250.228,179.969,1562.56,3381.35,1119.48,4568.31,1057
3753.42,1175.65,1806.4,3435.7,1124.71,3038.28,1058
93.8355,87.7905,2002.07,3469.29,1118.23,6150.83,1059
328.424,218.674,3760.87,3638.27,1120.2,4906.05,1060
15.6393,18.7876,3003.62,3277.56,1119.48,6758,1061
172.032,138.047,4770.75,3189.13,1124.03,4544.82,1062
46.9178,50.4766,4128.13,3205.04,1127.82,7218.33,1063
15.6393,18.7876,3628.81,3495.13,1126.99,6806,1064
203.31,158.102,4453.48,3238.32,1134.49,5651.15,1065
62.557,63.3781,3656.32,3246.31,1133.24,6453.5,1066
46.9178,50.4766,620.397,3289.24,1133.65,4860,1067
1720.32,687.94,3772.13,3360.79,1139.44,2980.17,1068
88189.8,9637.95,1794.22,3263.18,1160.72,2223.53,1069
15.6393,18.7876,3106.15,3312.58,1134.49,6699,1070
46.9178,50.4766,1433.14,3424.28,1136.15,6414.33,1071
2564.84,904.036,3981.59,3507.62,1142.26,3273.46,1072
31.2785,35.2916,950.497,3190.04,1138.24,5845,1073
15.6393,18.7876,4451.56,3230.05,1139.49,6866,1074
1094.75,514.48,3156.2,3241.55,1144.67,3541.13,1075
1360.62,592.561,3837.47,3360.35,1146.96,3000.33,1076
15.6393,18.7876,4481.57,3252.56,1141.99,7393,1077
860.159,431.026,2605.23,3258.1,1149.99,3386.56,1078
375.342,239.817,1577.67,3414.48,1147.3,3157.33,1079
31.2785,35.281,2495.97,3603.91,1144.49,6258.5,1080
672.488,366.924,4439.76,3635.23,1148.56,4114.79,1081
281.507,202.18,4628.14,3293.13,1150.19,4867,1082
156.393,126.485,1812.26,3303.07,1153.24,5505.9,1083
125.114,103.047,509.113,3631.42,1153.24,5222.5,1084
328.424,242.3,3018.39,3462.74,1158.3,4533.81,1085
15.6393,18.7876,2868.58,3522.64,1154.49,7338,1086
234.589,170.783,2179.7,3557.82,1157.16,4650.4,1087
203.31,158.102,2133.36,3588.24,1156.22,5448,1088
218.95,172.019,4595.18,3551.76,1160.39,4778.64,1089
265.867,188.503,2353.28,3322.87,1161.41,4161,1090
2220.77,1084.16,2575.43,3371.04,1173.13,4046.2,1091
281.507,194.21,4526.17,3681.02,1162.27,4669.94,1092
78.1963,76.2385,1653.71,3299.07,1163,4981.6,1093
218.95,161.515,3109.9,3600.88,1167,5308.43,1094
297.146,223.242,4128.96,3230.45,1172,4859.11,1095
62.557,65.6617,3018.63,3462.62,1168.87,6274.5,1096
93.8355,90.4177,4188.15,3535.98,1169.08,6400.5,1097
93.8355,90.1257,2775.64,3260.89,1172.42,5362.5,1098
93.8355,86.8154,3192.01,3520.97,1170.75,5192.33,1099
15.6393,18.7876,3888.89,3627.67,1169.5,7396,1100
15.6393,18.7876,2440.95,3250.06,1172,6499,1101
78.1963,78.5327,4159.97,3354.59,1174.5,6373.6,1102
656.849,361.298,3116.81,3584.21,1177.54,3750.17,1103
109.475,101.959,2378.43,3658.04,1173.43,5304.14,1104
265.867,200.097,3748.41,3657.24,1177.88,5573.18,1105
250.228,188.513,1727.92,3527.8,1177.31,4398.81,1106
250.228,201.435,3885.45,3625.64,1180.91,5146.5,1107
688.127,379.07,2168.71,3437.73,1181.94,3355.82,1108
62.557,63.3781,3555.04,3572.65,1178.25,5749.75,1109
265.867,189.53,1141.58,3364.36,1182.15,4540.24,1110
922.716,455.843,2488.21,3558.41,1185.14,3023.53,1111
31.2785,35.2916,2876.08,3472.62,1183.25,6593,1112
31.2785,35.2916,4314.02,3212.55,1185.75,6551,1113
15.6393,18.7876,1485.66,3505.13,1184.5,7308,1114
15.6393,18.7876,1393.13,3352.59,1192,6622,1115
15.6393,18.7876,1418.14,3422.61,1192,5709,1116
140.753,120.486,1112.49,3612.11,1193.67,5401.33,1117
31.2785,35.2916,1898.29,3282.57,1195.76,6002,1118
187.671,149.609,3588.38,3384.26,1198.26,5301.33,1119
15.6393,18.7876,3631.31,3402.6,1194.51,7070,1120
250.228,186.21,4003.46,3204.89,1200.76,4208.31,1121
46.9178,50.4766,1713.23,3216.71,1197.84,5804.33,1122
437.899,265.266,4034.02,3317.76,1200.76,3292.07,1123
15.6393,18.7876,3293.71,3297.57,1199.51,4896,1124
172.032,142.917,4721.42,3392.6,1202.24,5595.09,1125
15.6393,18.7876,2395.94,3435.11,1199.51,6670,1126
156.393,126.495,3650.07,3591.66,1202.51,4643.4,1127
15.6393,18.7876,1413.14,3632.67,1202.01,4583,1128
187.671,142.717,1261.84,3437.61,1205.76,4219.75,1129
15.6393,18.7876,605.392,3485.13,1204.51,7172,1130
31.2785,35.281,2373.43,3221.3,1207.01,6716,1131
547.374,339.231,4001.71,3274.14,1213.01,9552.06,1132
172.032,140.289,2928.6,3413.52,1212.01,5401.64,1133
844.52,472.42,760.995,3584.46,1218.08,4046.5,1134
93.8355,86.8154,2391.77,3396.77,1213.26,3817.5,1135
109.475,99.6755,2832.5,3486.91,1214.15,4339.14,1136
3565.75,1128.7,3339.58,3528.47,1221.53,2724.2,1137
109.475,96.0732,2149.79,3288.64,1215.58,5940.14,1138
140.753,115.918,2259.78,3416.5,1216.18,4388.67,1139
62.557,64.6452,4592.23,3650.8,1215.76,5710.75,1140
109.475,99.6755,3957.84,3589.45,1219.16,5557.29,1141
31.2785,35.281,4126.46,3328.83,1219.51,7226,1142
31.2785,35.281,1174.32,3477.63,1219.51,7272,1143
609.931,381.164,3754.49,3348.1,1230.93,4598.79,1144
453.538,277.11,2048.93,3454.43,1226.07,4696.83,1145
62.557,64.3535,678.539,3480.75,1223.89,6426.5,1146
78.1963,78.5327,744.434,3597.16,1224.51,5858.2,1147
469.178,285.029,3681.24,3251.81,1228.77,3882.23,1148
1251.14,555.247,2921.41,3463.09,1234.21,2706.1,1149
15.6393,18.7876,1700.73,3260.06,1229.52,6419,1150
93.8355,90.1257,4659.96,3463.04,1232.43,5737,1151
422.26,271.434,2202.17,3317.39,1236.37,4633.26,1152
688.127,367.518,4229.79,3495.87,1237.3,4310.75,1153
140.753,119.51,533.704,3579.88,1235.63,5093.89,1154
265.867,189.519,3171.02,3621.2,1237.61,4385.41,1155
62.557,63.3781,3168.67,3631.42,1235.77,5173.5,1156
172.032,157.943,3433.98,3187.54,1240.43,4454.55,1157
15.6393,18.7876,1030.52,3435.11,1237.02,7209,1158
15.6393,18.7876,3806.37,3557.65,1237.02,6783,1159
125.114,112.588,4285.57,3593.29,1239.83,4974,1160
93.8355,86.8048,1064.28,3631.01,1238.69,6169.5,1161
15.6393,18.7876,2758.55,3245.06,1239.52,7289,1162
672.488,369.309,1995.99,3277.16,1243.65,3233.05,1163
250.228,180.302,1259.97,3355.87,1242.18,3170.94,1164
46.9178,50.4766,3769.69,3397.6,1241.19,6084,1165
375.342,235.923,4371.43,3580.05,1242.12,3866.25,1166
15.6393,18.7876,2145.86,3342.58,1242.02,6551,1167
406.621,249.871,2931,3392.7,1244.62,2714.96,1168
563.013,326.33,775.722,3415.04,1244.8,2776.08,1169
15.6393,18.7876,672.913,3460.12,1242.02,7319,1170
218.95,165.045,1258.8,3440.29,1246.84,4883.21,1171
187.671,151.169,2963.19,3552.65,1246.6,4672.58,1172
281.507,194.179,2076.39,3325.64,1249.8,3888.06,1173
390.981,261.19,3756.35,3343.99,1251.02,4749.76,1174
250.228,177.757,2054.58,3490.44,1249.83,2861.06,1175
93.8355,86.8048,1647.38,3408.85,1250.36,5102.17,1176
719.406,373.225,4352.51,3423.53,1254.58,3962.41,1177
31.2785,35.281,1743.24,3491.38,1249.52,6967,1178
62.557,63.3781,2154.61,3500.13,1250.77,6505,1179
15.6393,18.7876,4153.97,3237.55,1252.02,5795,1180
15.6393,18.7876,3673.82,3395.1,1252.02,7233,1181
46.9178,50.4766,3183.68,3636.84,1253.69,6591.67,1182
31.2785,35.281,2864.83,3490.13,1254.52,5686,1183
218.95,163.809,3175.1,3620.53,1257.02,4309.14,1184
78.1963,76.2385,4005.43,3638.17,1256.02,5492,1185
15.6393,18.7876,1145.56,3680.19,1254.52,7092,1186
1907.99,732.088,1613.24,3384.52,1263.52,2896.44,1187
390.981,253.924,4562.49,3482.53,1260.03,5007.28,1188
62776,7685.06,3768.49,3618.71,1281.44,2313.67,1189
1094.75,503.18,2349.67,3610.84,1263.78,2448.8,1190
15.6393,18.7876,4091.45,3397.6,1262.03,7464,1191
15.6393,18.7876,2128.36,3635.17,1262.03,6957,1192
172.032,135.763,3177.54,3211.41,1267.25,5252.27,1193
156.393,152.144,2430.95,3396.1,1267.28,4817,1194
328.424,217.616,3852.21,3612.67,1266.79,4308.43,1195
46.9178,50.4766,4428.22,3285.07,1267.86,6422.67,1196
156.393,128.779,4042.44,3371.34,1268.53,3091.4,1197
359.703,236.163,2327.65,3505.03,1271.05,4519.17,1198
62.557,64.3535,4719.77,3279.44,1271.4,5628.75,1199
93.8355,90.4177,2198.79,3188.79,1274.11,3933.83,1200
344.064,241.085,2820.95,3445.34,1277.71,5056.82,1201
656.849,381.343,3528.48,3592.96,1275.78,4366.79,1202
93.8355,86.8048,1534.84,3641.43,1273.7,4291.83,1203
109.475,99.6755,3320.5,3299,1277.39,4703.57,1204
15.6393,18.7876,3856.38,3642.68,1274.53,5358,1205
203.31,158.153,700.806,3228.32,1278.38,3898.62,1206
31.2785,35.281,1093.04,3606.42,1277.03,6380.5,1207
15.6393,18.7876,2758.55,3217.55,1279.53,6349,1208
140.753,115.918,2797.45,3429,1285.37,5053,1209
813.241,414.272,2969.43,3456.47,1288.14,2680.6,1210
156.393,132.371,4589.1,3571.4,1283.78,4814.7,1211
203.31,162.792,2224.73,3398.56,1288.19,3764.46,1212
125.114,103.047,3094.9,3616.42,1285.78,3741.25,1213
531.735,299.521,2994.87,3261.53,1291.01,3103.97,1214
31.2785,35.2916,3108.65,3242.55,1290.78,6700.5,1215
93.8355,89.0989,4331.52,3318.83,1290.78,5353,1216
234.589,178.922,681.082,3352.42,1292.2,4437,1217
62.557,65.6723,3988.92,3456.99,1294.54,5446.75,1218
109.475,101.668,702.922,3472.27,1292.75,5708.57,1219
516.095,297.196,1706.71,3308.86,1297.95,3874.03,1220
31.2785,35.281,4407.8,3600.16,1294.54,6034.5,1221
78.1963,76.2385,4104.96,3492.13,1298.54,6296.6,1222
1548.29,639.165,1058.48,3654.8,1303.17,2841.69,1223
187.671,149.85,2990.49,3277.98,1301.83,4505.17,1224
93.8355,86.8154,4097.29,3484.29,1300.79,5603,1225
1673.4,740.632,1525.86,3543.37,1309.38,4341.48,1226
312.785,209.406,4584.48,3287.32,1304.54,4695.4,1227
78.1963,76.2385,1935.3,3601.66,1303.04,5531.6,1228
5880.36,1553.94,2357.31,3255.11,1315.27,2119.28,1229
609.931,341.505,2328.54,3334.76,1310.05,3166.21,1230
93.8355,90.4177,3991.84,3458.87,1307.46,4940,1231
46.9178,50.4766,4074.78,3687.69,1306.21,6056.33,1232
1298.06,570.433,3158.01,3433.91,1312.49,3088.99,1233
15.6393,18.7876,1125.55,3380.1,1309.54,6964,1234
375.342,256.61,3471.05,3381.76,1316,4134,1235
125.114,110.242,1306.54,3432.61,1316.1,4803.63,1236
31.2785,35.281,1808.26,3546.4,1314.54,6180.5,1237
344.064,221.974,4606.72,3239.94,1322.39,4534.36,1238
203.31,154.531,594.812,3330.27,1320.89,3527.77,1239
1079.11,503.954,3853.37,3594.65,1330.56,3426.9,1240
15.6393,18.7876,822.958,3200.04,1327.05,6998,1241
250.228,183.613,1901.57,3345.24,1330.64,3250,1242
735.045,383.699,1827.68,3417.24,1331.04,3189.91,1243
203.31,186.449,4322.1,3488.78,1331.85,5819.77,1244
688.127,374.632,4001.25,3501.89,1331.59,3810.55,1245
62.557,64.6454,2494.72,3265.69,1330.17,4603,1246
1110.39,519.191,3296.32,3526.06,1336.27,3348.68,1247
187.671,147.274,3736.97,3300.91,1337.47,4661.25,1248
172.032,135.743,971.64,3197.77,1343.41,3963.82,1249
15.6393,18.7876,3823.87,3422.61,1342.05,7201,1250
2345.89,840.872,2726.87,3600.88,1349.17,2904.73,1251
31.2785,35.2916,4599.11,3427.61,1348.3,5531.5,1252
31.2785,35.2916,3226.19,3250.06,1353.3,7064,1253
93.8355,86.8154,2417.61,3383.43,1355.8,5099.17,1254
62.557,65.6723,3228.69,3672.06,1357.05,4743.5,1255
93.8355,86.8048,3895.14,3201.71,1358.72,5303.83,1256
125.114,110.253,2399.06,3600.16,1358.31,4191.25,1257
140.753,123.807,3553.79,3685.74,1359.56,5459,1258
109.475,96.0732,866.543,3211.12,1360.98,4176.71,1259
140.753,115.918,2209.49,3464.01,1362.89,3864.44,1260
31.2785,35.281,2684.77,3237.55,1362.06,5058,1261
31.2785,35.2916,3453.76,3187.54,1365.81,4594,1262
31.2785,35.281,2618.5,3233.8,1364.56,6045,1263
1157.3,524.142,2282.86,3513.68,1369.9,3482.62,1264
15.6393,18.7876,2340.92,3525.14,1364.56,6536,1265
250.228,178.994,1919.85,3665.34,1366.59,4326.38,1266
15.6393,18.7876,2275.9,3245.06,1367.06,6921,1267
265.867,192.146,3854.17,3672.39,1369.85,5155.29,1268
4723.05,1329.19,2159.52,3243.53,1378.2,2188.58,1269
891.437,445.82,2953.04,3586.21,1374.96,3581.65,1270
344.064,226.895,3663.59,3250.4,1375.13,4158.09,1271
218.95,174.355,3540.03,3356.7,1375.81,5603.71,1272
203.31,156.835,2991.69,3600.74,1377.64,4504.92,1273
688.127,368.283,4257.41,3436.36,1382.52,3039.86,1274
109.475,99.6758,584.672,3447.97,1378.49,4337.57,1275
46.9178,50.4662,1606.53,3555.98,1377.06,6612.33,1276
15.6393,18.7876,2438.45,3222.55,1379.56,7372,1277
703.766,396.944,546.207,3330.47,1386.62,4288.42,1278
406.621,263.141,4057.21,3529.66,1383.41,4660.31,1279
312.785,211.659,2397.94,3597.04,1382.19,3710.8,1280
15.6393,18.7876,2320.91,3385.1,1382.06,5861,1281
3471.91,1204.7,2087.64,3194.61,1393.05,10834.3,1282
15.6393,18.7876,3418.75,3385.1,1387.06,6755,1283
156.393,128.779,2157.36,3391.1,1388.81,5558.4,1284
172.032,140.289,2728.54,3578.57,1392.07,4599.73,1285
187.671,147.566,1444.19,3618.09,1394.57,5292.17,1286
203.31,156.793,4350.76,3677.69,1394.57,5619.38,1287
390.981,252.626,4259.3,3232.05,1398.57,4074.08,1288
422.26,276.074,1175.84,3295.9,1399.29,3937.93,1289
187.671,147.597,2091.89,3685.81,1396.65,4320.17,1290
15.6393,18.7876,667.911,3247.56,1397.07,6061,1291
78.1963,76.2385,4582.6,3347.09,1398.07,6188,1292
390.981,249.326,2974.71,3454.22,1399.77,3297.36,1293
359.703,236.404,4022.52,3524.81,1399.79,4399,1294
15.6393,18.7876,1270.59,3427.61,1399.57,6959,1295
172.032,138.298,1172.84,3471.49,1401.84,4588.27,1296
109.475,101.667,640.76,3201.83,1404.57,5168,1297
641.209,355.633,779.042,3503.85,1412.86,2804.15,1298
1016.55,475.386,2315.03,3315.42,1415.03,3022.46,1299
78.1963,78.2407,2605.5,3422.11,1412.07,4995.8,1300
250.228,178.994,4552.06,3598.6,1411.92,4243.25,1301
46.9178,50.4766,2956.11,3461.79,1413.74,5016.67,1302
31.2785,35.281,2948.6,3571.4,1412.07,6691.5,1303
62.557,63.3573,1842.02,3378.85,1414.57,5668.5,1304
31.2785,35.281,1903.29,3583.91,1414.57,5482,1305
109.475,96.0732,4162.54,3609.09,1418.5,4709.86,1306
922.716,458.148,602.298,3267.56,1422.92,3419.58,1307
93.8355,86.8048,1249.75,3348.84,1420.41,5878.17,1308
547.374,311.818,1387.34,3459.05,1422.15,3421.97,1309
93.8355,86.8048,641.653,3604.33,1420.41,5347.67,1310
312.785,212.967,582.885,3610.79,1421.7,4715.55,1311
594.292,334.551,1317.52,3639.45,1424.84,3082.29,1312
344.064,225.577,1670.26,3192.08,1424.46,3852.05,1313
1032.19,484.242,704.134,3287.23,1426.7,2818.26,1314
250.228,192.851,2849.51,3324.61,1425.36,5234.81,1315
31.2785,35.2916,2938.6,3197.54,1430.83,5900,1316
3174.77,1034.19,853.645,3516.37,1436.46,2745.77,1317
672.488,361.319,807.198,3518.92,1433.24,3062.88,1318
1438.81,712.891,2963.12,3189.14,1441.48,3013.49,1319
953.995,460.482,1699.13,3242.19,1436.67,3451.49,1320
218.95,169.747,2316.81,3525.85,1435.29,3785.93,1321
125.114,136.797,3090.84,3483.57,1437.08,9611.63,1322
15.6393,18.7876,3666.32,3522.64,1434.58,7111,1323
15.6393,18.7876,3303.71,3687.69,1434.58,7376,1324
140.753,119.5,691.807,3280.34,1437.91,4717.33,1325
15.6393,18.7876,2188.37,3220.05,1439.58,7336,1326
359.703,238.448,1242.65,3262.45,1442.19,3845.52,1327
46.9178,50.4766,4650.79,3450.12,1440.41,5511.67,1328
6036.75,1578.11,1171.52,3562.41,1449.63,2096.38,1329
78.1963,76.2281,2286.9,3258.56,1446.58,5111.4,1330
172.032,135.743,4167.84,3402.38,1445.95,5153,1331
359.703,232.802,1025.85,3586.79,1446.97,4174.3,1332
46.9178,50.4766,4482.4,3610.17,1446.25,5651,1333
140.753,119.521,3092.54,3456.23,1449.86,7912.78,1334
46.9178,50.4766,4765.82,3482.63,1450.42,4850,1335
46.9178,50.4766,1721.56,3435.11,1452.92,5154.33,1336
46.9178,50.4766,1215.58,3656.85,1452.92,6493,1337
62.557,63.3573,1907.04,3408.85,1454.58,6305.75,1338
172.032,138.298,2628.73,3462.39,1455.95,4404.73,1339
375.342,265.476,3679.66,3250.06,1460.42,4010.75,1340
609.931,339.482,4523.95,3509.49,1460.61,2820.08,1341
15.6393,18.7876,742.934,3540.14,1457.09,5644,1342
437.899,264.239,1208.79,3431.36,1463.34,3637.14,1343
203.31,158.184,4726.84,3388.56,1464.97,4666.38,1344
4942,1383.38,2288.55,3303.55,1473.09,2288.27,1345
15.6393,18.7876,1018.02,3560.15,1464.59,7400,1346
31.2785,35.2916,505.362,3390.1,1468.34,7285.5,1347
140.753,121.804,750.992,3646.84,1469.59,4303.11,1348
62.557,63.3781,3631.31,3646.43,1470.84,6009,1349
78.1963,76.2385,2061.33,3341.58,1475.59,5051.4,1350
15.6393,18.7876,1230.58,3642.68,1474.59,7330,1351
437.899,267.873,2158.01,3209.24,1482.36,3350.61,1352
203.31,156.834,2774.9,3317.38,1482.29,4483.38,1353
656.849,352.102,4552.9,3518.41,1483.34,3820.74,1354
105049,11221.3,1746.36,3578.45,1511.87,2526.65,1355
62.557,63.3781,3986.42,3191.29,1483.34,6427.75,1356
1204.22,538.271,3096.6,3632.19,1489.21,3167.1,1357
109.475,99.6758,2537.77,3648.03,1483.52,5222.29,1358
62.557,64.3535,1089.91,3243.18,1488.97,5859,1359
125.114,103.047,2832.32,3541.4,1488.34,4469.13,1360
93.8355,91.4752,3737.59,3687.69,1489.6,3525,1361
1079.11,489.795,3148.41,3234.87,1495.32,2877.28,1362
218.95,163.809,1964.2,3271.13,1492.1,3910.36,1363
62.557,63.3781,2433.45,3298.82,1490.85,6013,1364
62.557,64.3535,2335.29,3414.48,1490.22,6643.25,1365
31.2785,35.281,4752.9,3322.58,1492.1,7180,1366
62.557,63.3573,2292.15,3486.38,1492.1,5274,1367
78.1963,78.2303,504.862,3662.68,1494.1,5948,1368
62.557,63.3781,767.942,3303.82,1495.85,5247,1369
125.114,103.047,2887.34,3361.34,1495.85,5304.88,1370
