"PlatesH3.flat.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
860.159,429.769,3055.66,3395.89,1450.39,2998.55,921
516.095,309.061,798.115,3319.8,1453.62,3822.03,922
93.8355,90.7989,963.62,3470.91,1450.7,4736.33,923
125.114,103.047,4323.39,3519.67,1449.86,5153.5,924
31.2785,35.281,2095.21,3185.82,1451.11,5980,925
453.538,278.429,3434.97,3486.34,1457.5,4029.21,926
234.589,173.328,1415.92,3037.78,1461.78,4138.47,927
15.6393,18.7876,3651.94,3123.3,1458.62,7067,928
15.6393,18.7876,4017.05,3125.8,1458.62,6792,929
46.9178,50.4662,3252.65,3152.48,1458.62,5377.33,930
203.31,153.273,1689.99,3159.28,1463.62,5614.38,931
359.703,233.849,3883.75,3297.16,1464.16,4100,932
15.6393,18.7876,3576.91,3458.4,1461.12,6186,933
281.507,201.153,2852.94,3504.67,1464.04,4476.28,934
31.2785,35.2916,1156.18,3323.36,1464.87,7025.5,935
109.475,96.0732,1899.98,3339.8,1464.69,4936.71,936
46.9178,50.4766,3420.2,3475.91,1464.45,6597.67,937
46.9178,50.4766,4117.91,3295.86,1467.79,5718,938
3206.05,1527.27,1026.65,3327.44,1475.29,5260.26,939
1313.7,568.541,1955.65,3337.8,1471.81,3622.76,940
31.2785,35.2916,3201.8,3435.9,1467.37,6568.5,941
156.393,126.495,3430.62,3491.92,1469.12,6110.5,942
62.557,63.3781,1386.25,3047.03,1469.87,5892.5,943
1110.39,523.922,1382.62,3033.59,1477.74,3125.44,944
15.6393,18.7876,3401.86,3113.3,1471.12,7333,945
62.557,64.3535,3322.46,3320.24,1471.75,5517.25,946
328.424,220.896,3101.53,3400.29,1475.53,4565.19,947
31.2785,35.281,782.315,3475.91,1471.12,6067,948
46.9178,50.4766,4509.7,3292.52,1475.29,6274,949
31.2785,35.2916,3654.44,3360.88,1474.87,6743,950
109.475,105.352,4367.15,3530.93,1477.91,4406.57,951
140.753,122.831,2095.91,3130.81,1481.96,5478.78,952
31.2785,35.2916,2221.5,3138.31,1479.87,6916.5,953
500.456,294.861,2342.4,3154.25,1481.91,3707.72,954
15.6393,18.7876,2539.1,3160.81,1478.62,5769,955
62.557,65.6723,2277.77,3303.36,1481.12,5828.25,956
15.6393,18.7876,2766.67,3358.37,1478.62,5997,957
62.557,63.3781,1475.03,3428.4,1479.87,6640,958
156.393,126.485,1243.2,3442.4,1479.87,4887.7,959
46.9178,50.4766,3729.46,3067.45,1481.96,5524.67,960
578.652,329.64,2601.69,3330.53,1485.79,2594.7,961
156.393,130.046,704.791,3485.66,1484.12,5393.5,962
250.228,178.994,3902.95,3215.99,1486.59,4339.25,963
62.557,63.3573,1630.07,3142.06,1486.13,6540.25,964
31.2785,35.281,2116.47,3142.06,1486.13,4943.5,965
234.589,195.718,2605.95,3153.48,1490.96,5946.33,966
6615.4,2062.94,1724.44,3050.82,1498.85,2690.23,967
1907.99,735.993,1882.12,3201.95,1495.23,3052.14,968
46.9178,50.4662,1022.8,3219.17,1488.63,6560.67,969
109.475,99.6755,3355.06,3322.29,1490.77,5554.71,970
156.393,126.495,3908.26,3132.31,1498.13,4512.7,971
969.634,511.831,2617.23,3144.84,1501.17,4337.45,972
93.8355,86.8154,3265.15,3507.59,1497.38,5776,973
78.1963,76.2385,4245.62,3032.78,1499.63,6223.4,974
15858.2,3919.66,1083.97,3039.34,1526.67,9442.36,975
46.9178,50.4766,2561.61,3194.99,1502.8,5151,976
140.753,119.521,1764.97,3204.99,1503.91,4916.44,977
62.557,64.3535,1773.24,3389.01,1504.26,6402,978
78.1963,76.2281,2187.99,3194.82,1506.63,5959.8,979
15.6393,18.7876,1543.8,3493.42,1506.13,7480,980
125.114,111.228,3078.95,3304.92,1510.82,4000.13,981
250.228,180.01,2286.05,3354.47,1511.29,4351.5,982
140.753,115.918,2628.01,3437.29,1511.97,4701.44,983
1094.75,596.395,1745.79,3042.78,1516.92,3780.86,984
31.2785,35.2916,2621.62,3140.81,1512.38,5613,985
62.557,65.6616,3819.49,3160.81,1512.38,6851.75,986
15.6393,18.7876,2626.63,3163.32,1511.13,5920,987
93.8355,90.1153,2734.57,3177.9,1512.8,4984.67,988
3440.64,1096.53,2849.44,3078.77,1522.8,2330.64,989
125.114,112.244,2512.22,3241.46,1516.45,5535.13,990
31.2785,35.281,1441.27,3332.12,1516.13,7272.5,991
1344.98,630.238,3632.66,3430.02,1524.36,3248.52,992
31.2785,36.2667,3823.24,3155.81,1519.89,7233.5,993
125.114,112.536,4481.88,3502.48,1521.76,5340.75,994
203.31,158.102,1794.06,3032.7,1524.02,4598.54,995
672.488,368.825,3824.37,3168.2,1528.17,4341.14,996
265.867,194.159,2634.27,3174.64,1524.96,4593.82,997
922.716,446.062,4105.51,3209.98,1528.64,2802.27,998
15.6393,18.7876,4704.76,3053.28,1526.14,6679,999
328.424,217.617,2746.3,3194.4,1529.11,4450.62,1000
484.817,290.294,1129.23,3224.3,1530.98,3962.03,1001
578.652,323.493,1791.03,3209.48,1533.03,3080.95,1002
46.9178,50.4766,2474.08,3255.01,1530.31,6478.33,1003
531.735,312.412,649.995,3293.21,1532.32,4503.26,1004
78.1963,78.2407,3576.41,3295.36,1531.14,5578.6,1005
31.2785,35.281,2895.46,3445.9,1531.14,5772.5,1006
31.2785,36.2667,4748.52,3135.81,1534.89,6877,1007
125.114,108.934,949.241,3469.66,1534.58,5606.5,1008
31.2785,35.2916,3854.5,3165.82,1539.89,6524.5,1009
125.114,110.242,1329.67,3200.83,1540.2,4363.5,1010
218.95,168.054,3129.64,3367.31,1541.14,4997.14,1011
359.703,234.845,2994.89,3353.05,1545.82,4238,1012
1079.11,500.203,3170.59,3260.45,1549.3,3691.57,1013
234.589,173.328,1394.25,3346.2,1546.81,4528.4,1014
78.1963,76.2385,1783.37,3376.88,1544.64,5768.6,1015
156.393,130.046,2784.42,3046.28,1547.64,5056.8,1016
62.557,64.3535,4286.5,3182.7,1546.77,5953.25,1017
484.817,288.955,3382.82,3217.44,1550.02,4209.32,1018
265.867,189.852,4532.79,3098.74,1551,3982.76,1019
953.995,452.522,1745.29,3163.48,1553.52,4174.59,1020
312.785,219.649,2823.18,3207.45,1551.9,3660.7,1021
31.2785,35.2916,2841.69,3255.84,1549.89,6606,1022
187.671,148.634,2055.2,3309.4,1553.02,3749.17,1023
125.114,103.047,2997.99,3394.64,1549.89,3705.13,1024
234.589,174.345,678.2,3462.57,1550.98,4788.07,1025
203.31,157.81,4474.69,3220.83,1554.61,4873.46,1026
31.2785,35.281,3907.01,3292.1,1551.14,6838.5,1027
109.475,96.0732,4763.35,3329.79,1552.57,6324.14,1028
109.475,105.352,4772.28,3330.87,1554.36,5768.14,1029
15.6393,18.7876,3967.03,3085.79,1553.65,7364,1030
125.114,103.047,3885.76,3412.14,1554.9,4713.5,1031
203.31,158.143,4729.19,3043.09,1558.07,5173.62,1032
234.589,170.742,4308.14,3138.97,1558.65,3657.47,1033
234.589,185.948,2790.84,3277.02,1560.81,5218.67,1034
46.9178,50.4662,835.248,3391.72,1556.15,6093,1035
125.114,108.944,2195.56,3252.4,1561.77,4236,1036
62.557,64.6452,2794.8,3266.47,1559.9,5531.5,1037
218.95,166.134,3022.82,3445.54,1561.68,4305.29,1038
6959.47,2192.64,1080.64,3102.03,1572.83,8752.32,1039
297.146,242.393,2773.25,3285.85,1566.41,5854.32,1040
265.867,187.235,2724.89,3373.08,1563.8,4589.47,1041
15.6393,18.7876,4772.28,3480.91,1561.15,6998,1042
297.146,206.033,4307.53,3122.91,1567.47,3677,1043
531.735,307.178,1474.95,3428.54,1567.84,2879.5,1044
15.6393,18.7876,1001.13,3040.78,1566.15,6341,1045
531.735,299.521,3528.15,3124.77,1570.12,3899.88,1046
62.557,64.3535,1603.19,3270.22,1568.03,6270.25,1047
93.8355,89.0989,2786.67,3286.69,1566.98,6666,1048
187.671,147.305,2913.17,3045.57,1572.19,4258,1049
969.634,470.705,4373.49,3382.98,1575.18,3483.53,1050
31.2785,35.281,3318.09,3118.3,1571.15,6849.5,1051
1485.73,633.972,3452.88,3216.94,1578.23,3217.38,1052
125.114,112.234,1798.56,3277.73,1573.03,6228.88,1053
62.557,63.3781,3254.32,3272.1,1574.9,5481,1054
563.013,313.398,4178.69,3512.17,1577.75,4311.47,1055
15.6393,18.7876,998.631,3040.78,1576.15,5408,1056
78.1963,76.2385,4391.16,3046.28,1577.65,4801.8,1057
93.8355,90.8091,3326.42,3193.32,1578.65,5643.33,1058
78.1963,76.2281,3597.92,3206.83,1578.15,6149.8,1059
109.475,102.986,3880.58,3243.34,1579.37,5570.43,1060
672.488,358.713,2582.66,3434.62,1580.81,3479.21,1061
437.899,270.387,3986.06,3509.4,1579.73,4299.04,1062
31.2785,35.2916,1326.23,3075.79,1579.9,6220.5,1063
31.2785,35.281,1297.47,3275.85,1578.65,6943.5,1064
14669.6,3699.4,750.08,3311.08,1596.64,9502.53,1065
641.209,347.411,4658.83,3434.86,1583.17,3719.24,1066
172.032,139.345,2222.64,3506.15,1580.47,4642.91,1067
31.2785,35.2916,2434.07,3348.37,1582.4,4712.5,1068
563.013,322.676,4614.17,3149.35,1590.81,3392.47,1069
344.064,232.801,2888.41,3199.46,1591.27,3965.91,1070
15.6393,18.7876,1873.9,3480.91,1586.16,7132,1071
46.9178,50.4766,3419.37,3485.08,1587.82,6910.67,1072
62.557,64.3535,2662.26,3116.43,1590.53,5628.25,1073
265.867,190.628,2783,3213.04,1591.16,4584.76,1074
15.6393,18.7876,1671.33,3275.85,1588.66,5664,1075
31.2785,35.281,1114.92,3328.37,1588.66,6970,1076
140.753,119.521,2330.42,3419.23,1591.43,4928.56,1077
344.064,225.869,3456.65,3479.43,1591.5,4310,1078
15.6393,18.7876,3416.87,3493.42,1588.66,7261,1079
109.475,100.651,2660.21,3513.78,1590.09,5511.29,1080
328.424,220.907,1626.2,3094.6,1594.73,4367.9,1081
359.703,271.695,3607.68,3142.22,1596.48,4762.83,1082
15.6393,18.7876,2819.18,3155.81,1591.16,6181,1083
218.95,169.726,1760.29,3190.29,1594.55,3675.36,1084
109.475,102.069,696.039,3280.85,1593.66,5676,1085
93.8355,86.8047,2215.67,3302.11,1591.99,6196,1086
312.785,212.685,2366.05,3158.19,1598.28,4659.5,1087
344.064,224.591,3029.7,3166.38,1596.04,4007.18,1088
62.557,63.3781,3660.69,3295.86,1597.41,5164.75,1089
31.2785,35.281,3706.95,3452.15,1596.16,5900.5,1090
328.424,226.655,1640.02,3526.04,1601.4,3897.38,1091
33514.9,5946.61,1087.56,3046.77,1627.85,7613.2,1092
31.2785,35.2916,4144.59,3343.37,1599.91,6515,1093
15.6393,18.7876,1866.39,3478.41,1598.66,6810,1094
218.95,162.49,3962.03,3039.17,1604.55,5270.29,1095
78.1963,76.2385,1550.8,3134.31,1602.66,3988.4,1096
985.273,509.672,1394.23,3322.69,1609.34,4627.59,1097
4034.93,1258.46,2353.11,3477.16,1609.98,2418.36,1098
46.9178,50.4766,4653.07,3500.92,1602.83,5041,1099
109.475,101.99,3226.81,3136.52,1604.38,5532.86,1100
140.753,115.918,1184.8,3372.27,1607,3220.33,1101
1626.48,836.594,789.985,3526.86,1615.8,8286.16,1102
516.095,301.211,4216.73,3082.91,1609.8,4200.94,1103
375.342,241.064,1126.27,3492.06,1610.95,4142.38,1104
484.817,293.875,2573.06,3111.28,1612.94,4042.81,1105
62.557,63.3781,2249.01,3192.07,1609.91,6206.25,1106
78.1963,76.2281,2643.13,3297.36,1610.66,6137,1107
78.1963,76.2281,1747.36,3366.88,1609.16,6406.8,1108
15.6393,18.7876,2396.56,3520.92,1608.66,7131,1109
78.1963,76.2385,4206.11,3086.29,1612.66,6096.2,1110
93.8355,86.8154,1000.3,3101.63,1614.91,6045.17,1111
328.424,221.229,3419.72,3145.45,1617.83,4510.33,1112
93.8355,90.8091,2928.8,3325.86,1616.16,4680,1113
46.9178,50.4766,3176.79,3379.21,1615.33,5213.33,1114
250.228,180.292,4677.09,3489.2,1616.16,5694.5,1115
62.557,64.6454,4691,3490.29,1615.54,6763.25,1116
31.2785,35.2916,3686.95,3510.92,1614.91,6836,1117
78.1963,76.2385,2118.47,3219.83,1617.16,4087,1118
78.1963,76.2385,4468.68,3443.9,1617.16,5691.8,1119
234.589,172.02,2350.87,3458.57,1618,4695.73,1120
234.589,173.298,3467.38,3095.96,1620.83,4660.27,1121
15.6393,18.7876,4154.59,3410.89,1618.67,7172,1122
563.013,321.097,1862.85,3480.22,1623.74,3648.69,1123
93.8355,86.8047,1012.38,3119.97,1622.83,4552,1124
93.8355,86.8154,2460.74,3144.14,1622.42,5702,1125
78.1963,76.2385,3773.47,3221.33,1622.67,4912,1126
390.981,252.646,743.453,3298.16,1625.07,7477,1127
15.6393,18.7876,1961.42,3315.86,1621.17,7007,1128
203.31,158.143,4332.91,3334.14,1623.67,4873.08,1129
109.475,96.0732,4300.71,3354.44,1622.6,6718.86,1130
547.374,317.021,2906.35,3446.4,1626.31,3746.74,1131
78.1963,78.2303,1801.87,3295.86,1625.67,5485.2,1132
1079.11,607.283,2293.55,3190.61,1632,4956.52,1133
1282.42,561.799,3311.35,3241.17,1632.36,2632.21,1134
109.475,107.938,2166.84,3524.5,1628.67,7882.29,1135
265.867,187.236,4116.78,3113.74,1631.9,4954,1136
172.032,141.618,2832.14,3306.31,1629.35,5886.55,1137
140.753,115.918,714.655,3449.51,1630.34,5245.22,1138
422.26,265.82,2397.02,3496.94,1632.84,4247.44,1139
125.114,103.047,1977.68,3304.61,1632.42,5256.38,1140
609.931,339.149,2597.77,3320.67,1635.02,3238.77,1141
46.9178,50.4662,1067.82,3444.23,1631.17,6588.33,1142
172.032,137.03,3025.61,3307.68,1636.63,4996.55,1143
46.9178,50.4766,3230.14,3415.89,1635.34,5344.67,1144
156.393,129.029,1978.93,3072.04,1638.67,4664.1,1145
406.621,299.782,2266.71,3121.76,1644.83,6124.31,1146
281.507,197.782,3732.1,3153.03,1640.2,4430.11,1147
15.6393,18.7876,2411.56,3205.83,1636.17,6892,1148
4316.43,1535.44,751.925,3354.63,1642.51,8642.64,1149
297.146,202.39,4632.37,3361.14,1638.93,4168.63,1150
62.557,63.3781,662.278,3435.9,1637.42,6076.25,1151
844.52,417.491,1030.12,3211.89,1643.72,3116.35,1152
265.867,198.445,2864.2,3205.24,1645.59,5087.94,1153
203.31,154.54,3530.75,3115.61,1646.75,4897.85,1154
31.2785,35.281,3531.9,3149.56,1643.67,6117.5,1155
172.032,138.298,3150.65,3193.1,1645.95,4811.18,1156
1501.37,622.721,4512.15,3413.03,1650.76,3258.82,1157
109.475,99.6758,3910.59,3423.04,1645.1,5370.43,1158
2189.5,1015.25,2977.32,3506.35,1654.19,3984.58,1159
31.2785,35.2916,1976.43,3213.33,1647.42,7267.5,1160
78.1963,76.2385,1747.86,3353.87,1647.67,5856.4,1161
46.9178,50.4766,4442.18,3084.96,1649.51,5123,1162
234.589,172.02,3692.78,3123.64,1651.18,4375.2,1163
437.899,273.718,4729.14,3202.97,1651.8,3927.36,1164
15.6393,18.7876,2696.65,3235.84,1648.67,6808,1165
31.2785,35.281,3760.72,3235.84,1648.67,7175,1166
860.159,423.853,2477.53,3415.76,1652.72,2921.53,1167
203.31,158.102,1096.74,3501.11,1651.56,4970.15,1168
93.8355,86.8154,2532.43,3077.46,1654.93,5505.83,1169
15.6393,18.7876,3401.86,3143.31,1653.68,7069,1170
735.045,384.736,3454.91,3294.1,1659.26,3159.83,1171
813.241,489.271,2197.74,3408.2,1659.06,4861.48,1172
31.2785,35.281,2182.74,3518.42,1653.68,6781.5,1173
93.8355,86.8154,3200.97,3151.65,1657.43,5589.67,1174
31.2785,35.281,3751.97,3319.61,1656.18,6082.5,1175
78.1963,76.2385,2493.08,3475.41,1657.68,6126,1176
359.703,233.798,3364.57,3162.66,1663.35,3810.83,1177
26618,5059.75,752.275,3313.35,1680.42,7546.5,1178
609.931,342.772,2225.22,3377.68,1665.22,3970.31,1179
328.424,216.631,3030.68,3160.93,1666.18,3311.33,1180
109.475,102,2239.36,3313.36,1665.11,5294,1181
797.602,464.315,2217.09,3394.71,1667.45,4140.14,1182
125.114,111.52,3867.31,3074.54,1668.37,4630,1183
390.981,247.976,4438.58,3384.98,1668.98,4139.44,1184
15.6393,18.7876,4437.18,3425.9,1666.18,7137,1185
2830.71,951.003,2818.02,3091.95,1676.56,2474.8,1186
62.557,64.3535,4062.69,3196.45,1670.56,5828.75,1187
3425,1087.72,3816.19,3245.77,1677.82,2309.5,1188
31.2785,35.2916,1566.3,3388.38,1669.93,7087.5,1189
109.475,99.6651,4748.7,3430.54,1669.75,6544,1190
31.2785,35.2916,3899.51,3235.84,1672.43,6398.5,1191
62.557,64.6454,2165.86,3399.64,1671.81,6830.75,1192
78.1963,76.2281,2129.97,3402.39,1671.68,5682,1193
15.6393,18.7876,3754.47,3233.34,1673.68,7465,1194
1376.25,579.419,3496.72,3245.78,1683.46,3201.18,1195
281.507,200.076,2756.66,3285.16,1678.41,3990.72,1196
735.045,382.15,3038.29,3382.85,1680.28,3283.87,1197
46.9178,50.4766,2664.14,3416.73,1677.02,6658.67,1198
234.589,175.612,4475.85,3433.9,1679.02,3694.67,1199
78.1963,76.2281,2433.07,3414.89,1680.68,4658.6,1200
109.475,100.703,3552.62,3235.12,1684.4,5613,1201
1407.53,601.146,3511.48,3498.47,1687.02,2311.77,1202
172.032,135.743,1033.41,3062.15,1684.82,4492.91,1203
234.589,172.061,3881.17,3062.62,1686.35,4434.53,1204
125.114,110.253,1780.74,3075.79,1684.94,4977.25,1205
78.1963,79.8307,4525.2,3281.85,1684.19,7241.8,1206
15.6393,18.7876,2459.07,3483.41,1683.69,7342,1207
406.621,257.224,3861.81,3430.03,1689.17,4187.27,1208
140.753,119.51,1415.15,3473.13,1687.58,5512.11,1209
31.2785,35.281,1537.54,3113.3,1688.69,5621.5,1210
328.424,219.941,4252.12,3151.17,1692.85,4462.38,1211
828.88,492.402,4012.19,3198.23,1696.66,5315.77,1212
218.95,166.134,1546.48,3244.59,1691.54,8648.21,1213
78.1963,76.2385,1202.19,3258.84,1689.69,5370.4,1214
46.9178,50.4766,1442.93,3330.87,1690.35,6777.33,1215
15.6393,18.7876,3114.27,3493.42,1688.69,4856,1216
15.6393,18.7876,4022.05,3200.83,1691.19,7016,1217
62.557,64.6452,3112.4,3349,1692.44,5704.5,1218
641.209,350.824,2359.47,3065.18,1697.29,3396.71,1219
688.127,363.623,3568.39,3099.26,1698.46,3822.02,1220
891.437,435.998,1170.35,3415.85,1699.3,3392.3,1221
328.424,218.633,2774.53,3480.08,1696.9,4057.9,1222
187.671,145.272,4645.99,3078.71,1699.11,5744.33,1223
15.6393,18.7876,4022.05,3198.33,1696.19,7468,1224
62.557,63.3781,1091.16,3262.1,1697.44,6313.75,1225
78.1963,76.2385,1199.19,3266.85,1700.19,5651.2,1226
1470.09,621.211,2738.36,3284.84,1705.31,2645.48,1227
203.31,158.143,3483.23,3105.61,1705.04,3954.15,1228
31.2785,35.281,1616.32,3377.13,1701.19,6649,1229
140.753,119.51,3205.97,3043.56,1704.8,4277.11,1230
15.6393,18.7876,4062.06,3068.29,1706.19,7388,1231
15.6393,18.7876,4127.08,3230.84,1706.19,7180,1232
46.9178,50.4766,3563.58,3283.35,1707.03,6693.33,1233
78.1963,76.2385,2900.71,3388.88,1707.69,5691,1234
125.114,111.228,1245.27,3473.1,1709.01,5360,1235
437.899,331.784,1605.42,3152.42,1715.75,5463.75,1236
844.52,420.854,4713.23,3374.72,1713.83,4058.54,1237
31.2785,35.2916,1468.77,3498.42,1709.94,6036,1238
281.507,194.21,1721.63,3513.84,1712.03,4824.61,1239
187.671,145.272,670.614,3047.03,1714.11,4052.42,1240
15.6393,18.7876,4057.06,3045.78,1711.19,6098,1241
31.2785,35.281,2579.11,3072.04,1711.19,6618.5,1242
62.557,65.6515,1285.59,3355.87,1713.69,5839.25,1243
563.013,341.505,4447.6,3367.61,1719.74,4930.94,1244
78.1963,76.2385,3632.43,3487.41,1714.69,4502.8,1245
15.6393,18.7876,2439.07,3118.3,1716.2,5650,1246
187.671,154.561,4020.59,3197.49,1721.61,5871.58,1247
297.146,202.462,2482.37,3303.36,1718.56,4608.21,1248
203.31,156.834,1807.53,3495.72,1718.89,4683.31,1249
15.6393,18.7876,2976.73,3143.31,1718.7,7008,1250
93.8355,90.1153,4751.85,3193.74,1720.36,5698.33,1251
31.2785,35.281,3713.21,3195.83,1718.7,6669.5,1252
93.8355,90.8091,2574.11,3300.44,1721.2,5351.67,1253
813.241,417.753,1818.74,3461.05,1724.66,3361.63,1254
375.342,239.745,2392.07,3067.24,1724.43,4051,1255
484.817,292.536,3638.71,3110.23,1724.18,3950.87,1256
125.114,103.047,4100.82,3112.05,1722.45,6038.75,1257
922.716,475.75,1621.79,3172.51,1726.88,9344.08,1258
641.209,343.528,777.588,3270.24,1724.86,3192.17,1259
15.6393,18.7876,1386.25,3293.35,1723.7,7442,1260
156.393,134.716,1430.26,3301.86,1727.2,4308.7,1261
15.6393,18.7876,1446.27,3265.85,1726.2,6915,1262
844.52,422.122,1947.44,3268.44,1732.54,3052.76,1263
15.6393,18.7876,4549.71,3293.35,1728.7,7336,1264
93.8355,86.8154,1998.1,3330.03,1729.95,6033.83,1265
78.1963,78.5737,1458.77,3417.39,1731.7,5588,1266
234.589,181.539,1605.98,3136.81,1734.03,4860.8,1267
31.2785,35.2916,3801.98,3213.33,1732.45,7441.5,1268
78.1963,76.2385,1444.27,3171.82,1737.7,5599.6,1269
15.6393,18.7876,3809.48,3263.35,1736.2,6496,1270
31.2785,35.281,1926.41,3287.1,1736.2,6752.5,1271
93.8355,86.8047,3876.17,3344.62,1737.03,6410.17,1272
5176.59,1435.43,714.995,3372.28,1746.21,2072.2,1273
62.557,65.6723,3614.43,3530.3,1738.7,5770.25,1274
312.785,210.683,1671.71,3078.16,1742.08,3303.05,1275
516.095,299.3,1688.69,3122.62,1742.04,4078.45,1276
109.475,108.944,1441.98,3313.36,1741.92,6549.86,1277
78.1963,76.2385,2412.56,3447.9,1740.2,5355.8,1278
62.557,64.3535,2568.48,3510.3,1740.58,5607.25,1279
781.963,436.259,4624.23,3235.49,1746.05,4307.06,1280
234.589,180.272,3516.9,3363.38,1745.87,4749.47,1281
234.589,179.025,2115.47,3461.74,1744.37,5048.93,1282
344.064,230.487,2619.35,3471.82,1745.52,4185.41,1283
125.114,103.047,2530.35,3107.05,1744.95,5520.13,1284
10806.7,2364.72,3474.15,3206.77,1756.49,2158.8,1285
31.2785,35.281,4004.54,3454.65,1743.7,6496.5,1286
265.867,191.824,2745.93,3500.48,1746.35,4923.76,1287
406.621,258.532,4518.26,3241.03,1750.05,3994.65,1288
125.114,115.867,4410.92,3289.92,1748.08,6394.13,1289
250.228,189.509,4548.3,3346.5,1749.8,4481.75,1290
406.621,256.208,4456.41,3471.87,1749.57,4090.85,1291
218.95,163.799,1781.37,3527,1749.78,5025.29,1292
375.342,239.454,3291.93,3105.28,1751.62,3961.54,1293
140.753,115.908,4443.29,3476.74,1749.82,4966.11,1294
31.2785,35.281,4548.46,3180.82,1751.21,6468.5,1295
31.2785,35.281,1164.93,3190.82,1751.21,6886,1296
265.867,187.246,980.39,3273.5,1754.29,5038.94,1297
547.374,315.692,3858.5,3357.95,1756.14,3467.77,1298
93.8355,89.0989,4228.36,3360.88,1752.46,5771.83,1299
140.753,115.908,754.945,3394.22,1752.59,3957.67,1300
109.475,96.0732,1947.49,3394.46,1752.28,5779,1301
78.1963,76.2385,3266.32,3486.91,1752.21,5866.2,1302
31.2785,35.281,3019.24,3064.54,1753.71,6295.5,1303
125.114,103.047,3860.75,3167.07,1754.96,4268.38,1304
187.671,142.738,2880.45,3202.08,1756.21,4401.25,1305
218.95,167.411,4346.08,3391.6,1755.85,4642.21,1306
15.6393,18.7876,2999.24,3423.39,1753.71,6929,1307
218.95,161.515,2690.39,3214.04,1758.71,4570.43,1308
93.8355,86.8047,3765.3,3239.59,1757.87,5902.17,1309
375.342,246.658,4190.54,3290.54,1759.75,5514.54,1310
93.8355,90.1257,2747.08,3487.58,1759.12,5244.5,1311
62.557,65.6723,3178.67,3043.28,1761.21,5054,1312
15.6393,18.7876,2726.66,3088.29,1758.71,7446,1313
31.2785,35.281,2232.76,3115.8,1761.21,6465.5,1314
516.095,303.164,4111.62,3144.45,1765.45,4062.85,1315
250.228,178.994,1867.96,3291.01,1764.18,4167.38,1316
46.9178,50.4662,1945.58,3305.02,1761.21,6622.33,1317
15.6393,18.7876,3599.42,3315.86,1761.21,6895,1318
156.393,126.495,1232.45,3239.84,1766.71,5613,1319
31.2785,35.281,2417.81,3258.34,1763.71,6960,1320
31.2785,35.2916,713.544,3375.88,1764.96,5849,1321
62.557,63.3573,3050.5,3382.13,1763.71,5132,1322
109.475,99.6758,1394.82,3055.43,1767.64,6159.43,1323
1501.37,616.946,3159.5,3194.21,1773.66,2911.05,1324
8335.72,2568.44,2577.38,3433.73,1781.87,8906.24,1325
1282.42,632.359,4290.73,3467.77,1777.52,4145.05,1326
187.671,149.86,1280.8,3270.43,1773.3,4144.33,1327
31.2785,35.2916,2419.06,3268.35,1772.46,6203,1328
31.2785,35.281,1871.4,3469.66,1771.21,7148,1329
297.146,204.704,2960.94,3097.24,1776.34,3587.84,1330
62.557,63.3573,759.808,3199.58,1773.71,5063.75,1331
78.1963,76.2281,3820.49,3219.33,1775.71,6897.6,1332
109.475,102.694,2304.38,3143.67,1779.07,5831.43,1333
109.475,102.011,3047.11,3206.9,1778.71,5595.86,1334
27400,7265.89,4446.64,3314.93,1811.11,8706.25,1335
62.557,65.6723,1626.95,3338.37,1778.71,5753,1336
375.342,242.372,3766.55,3504.36,1780.49,4837.54,1337
625.57,346.134,815.325,3519.3,1780.84,3528.82,1338
78.1963,76.2385,2034.95,3107.8,1779.71,5693.6,1339
15.6393,18.7876,2043.95,3110.8,1778.71,6764,1340
1298.06,700.416,2782.34,3255.27,1786.28,8363.1,1341
609.931,341.484,913.989,3357.93,1783.2,3357.77,1342
78.1963,78.5737,1087.16,3458.4,1780.71,5776.4,1343
46.9178,50.4766,4540.54,3285.85,1785.38,6552,1344
125.114,110.242,842.646,3335.87,1787.78,3984,1345
578.652,321.316,4385.94,3384.73,1790.07,4384.05,1346
93.8355,90.1049,2233.17,3388.8,1788.3,6916.5,1347
578.652,324.005,1597.06,3459.55,1790.68,3599.35,1348
62.557,63.3781,798.57,3479.66,1787.47,5277.75,1349
109.475,99.6755,4734.05,3167.24,1791.58,5720.86,1350
15.6393,18.7876,758.558,3363.38,1788.72,6370,1351
15.6393,18.7876,3749.47,3423.39,1788.72,6722,1352
78.1963,76.2281,4318.14,3519.42,1790.72,6283.2,1353
218.95,161.515,1094.91,3033.28,1794.43,4270.5,1354
31.2785,35.281,2272.77,3218.33,1791.22,6416.5,1355
93.8355,90.7989,1373.74,3300.86,1793.3,4980.33,1356
62.557,63.3781,2126.47,3144.56,1794.97,4674,1357
172.032,141.608,4019.55,3311.54,1795.99,4824.18,1358
375.342,239.786,3029.56,3273.66,1802.99,3844.63,1359
156.393,126.474,669.781,3506.42,1800.22,5192.6,1360
328.424,228.193,3135.35,3046.73,1804.67,3541.24,1361
3065.29,1064.51,4271.02,3156.2,1810.34,3346.9,1362
281.507,219.941,4047.47,3203.88,1803.03,6247.22,1363
46.9178,50.4766,4295.47,3335.87,1802.89,6340.33,1364
31.2785,35.281,2569.11,3369.63,1801.22,5393.5,1365
703.766,373.898,2207.16,3403.83,1807.56,3524.51,1366
187.671,145.272,4692.67,3479.66,1806.64,4873,1367
