"PlatesV3.flat.Label-Analysis"
"Volume3d (µm^3) ","Area3d (µm^2) ","BaryCenterX (µm) ","BaryCenterY (µm) ","BaryCenterZ (µm) ","Mean","index"
31.2785,35.2916,1675.58,3516.64,1406.48,6051.5,921
15.6393,18.7876,3683.69,3519.14,1405.23,5507,922
93.8355,87.7905,1108.74,3577.91,1406.48,5009.17,923
187.671,156.763,2313.89,3276.77,1411.48,4657.67,924
62.557,63.3781,4452.67,3279.07,1408.98,5568.25,925
547.374,344.845,1122.26,3616.67,1416.3,6347.83,926
31.2785,35.2916,4546.45,3246.56,1416.48,5340.5,927
78.1963,79.5489,975.363,3361.59,1417.73,4695,928
140.753,120.496,2996.81,3444.67,1418.29,4825.44,929
234.589,170.763,3441.28,3227.05,1419.06,3756.33,930
93.8355,86.8047,3654.93,3293.24,1418.56,4093.5,931
15.6393,18.7876,1225.44,3311.58,1417.73,5331,932
281.507,202.4,2510.41,3489.55,1422.04,3495.56,933
4066.21,1333.79,1683.7,3502.5,1427.06,6297.63,934
31.2785,35.2916,3833.73,3581.66,1418.98,5270.5,935
31.2785,35.281,755.296,3542.9,1422.73,3554.5,936
31.2785,35.2916,4388.9,3214.05,1426.48,5958.5,937
46.9178,50.4766,2335.78,3250.73,1426.9,4392.33,938
109.475,99.6755,1854.92,3338.01,1428.09,4216.71,939
31.2785,35.281,1545.54,3360.34,1425.23,4963.5,940
766.323,430.322,2786.32,3364.6,1428.91,3191.29,941
985.273,487.48,1690.9,3553.48,1431.39,2654.87,942
10134.2,2534.23,1121.8,3586.68,1441.29,7128.03,943
156.393,127.47,2324.77,3204.79,1430.98,4112.8,944
469.178,288.975,2112.71,3447.87,1433.32,3360.07,945
125.114,111.228,4458.61,3531.33,1429.3,4284.75,946
31.2785,35.281,855.327,3555.4,1427.73,5890,947
688.127,371.573,1788.68,3637.13,1431.83,2820.84,948
265.867,195.134,2368.14,3215.08,1433.91,3837.59,949
156.393,132.381,4170.08,3216.05,1435.24,4444.3,950
531.735,312.141,4101.68,3480.82,1438.18,3322.12,951
15.6393,18.7876,2730.9,3154.03,1435.24,5506,952
344.064,224.591,755.751,3595.07,1438.31,3501.36,953
218.95,163.768,2377.4,3149.56,1440.42,3523.57,954
1798.51,706.659,3806.01,3236.14,1444.54,2407.16,955
46.9178,50.4766,4514.77,3501.63,1441.9,4725.67,956
187.671,149.891,1784.36,3510.6,1444.82,2993.08,957
15.6393,18.7876,3953.77,3206.55,1445.24,4843,958
31.2785,35.2916,1295.46,3366.59,1446.49,5085.5,959
172.032,141.598,779.622,3251.79,1450.24,3746.36,960
203.31,161.484,2614.51,3300.23,1449.28,6117.31,961
15.6393,18.7876,2905.95,3476.63,1450.24,4189,962
62.557,64.3534,2196.36,3641.05,1452.12,4410.75,963
563.013,335.66,4621.82,3232.32,1459.34,7869.56,964
31.2785,35.281,1963.16,3347.84,1455.24,5781,965
218.95,168.387,1138.27,3386.06,1459.17,3873.36,966
891.437,438.303,1648.02,3447.5,1461.74,2894.25,967
93.8355,90.1257,2549.17,3148.61,1463.16,4355.5,968
172.032,135.743,3052.36,3166.76,1463.88,3544.09,969
516.095,308.456,1042.43,3346.51,1466.31,2463.85,970
31.2785,35.281,4566.45,3477.88,1462.74,5815,971
250.228,187.256,898.152,3495.38,1472.12,6795.31,972
46.9178,50.4766,2300.77,3558.32,1469.41,4491.67,973
1047.83,544.207,2619.33,3304.22,1473.31,7151.12,974
172.032,135.743,1759.46,3326.35,1471.61,4509.64,975
31.2785,35.2916,2948.46,3146.53,1474,5576.5,976
218.95,165.065,734.754,3222.26,1474.89,4064.93,977
46.9178,50.4662,2039.85,3257.39,1472.75,5635.67,978
344.064,241.336,3474.64,3315.67,1479.57,3501.32,979
15.6393,18.7876,4103.81,3411.61,1475.25,6114,980
15.6393,18.7876,2803.42,3476.63,1475.25,5176,981
31.2785,36.2667,4623.97,3262.81,1479,6061,982
297.146,209.636,3433.61,3605.48,1481.57,2875.95,983
140.753,119.521,2551.95,3645.85,1480.53,3903.44,984
140.753,115.908,1786.72,3319.91,1481.64,4213,985
15.6393,18.7876,900.34,3514.14,1480.25,6117,986
1814.15,716.429,674.884,3568.94,1486.05,2571.12,987
15.6393,18.7876,3736.2,3154.03,1482.75,6134,988
15.6393,18.7876,2908.45,3344.09,1482.75,5688,989
344.064,226.905,1542.13,3421.04,1487.75,2749.32,990
109.475,96.0732,3570.08,3642.75,1486.68,4839.29,991
203.31,161.453,4168.26,3303.69,1491.98,4022.85,992
516.095,299.964,2496.05,3343.63,1491.77,2950.73,993
234.589,177.614,1706.09,3423.78,1491.59,3559.33,994
4848.17,1390.76,3675.55,3284.4,1499.58,2160.81,995
15.6393,18.7876,2945.96,3499.13,1492.75,6078,996
328.424,234.161,4621.95,3234.17,1498.35,6455.1,997
109.475,102.674,1032.52,3323.72,1497.4,3851.57,998
156.393,146.35,900.34,3498.63,1499.51,7102,999
46.9178,50.4766,4071.3,3558.32,1498.59,5447.33,1000
281.507,200.076,4248.86,3315.33,1502.48,4183.28,1001
15.6393,18.7876,4001.28,3544.15,1500.26,4926,1002
62.557,63.3573,1304.21,3342.84,1502.76,5416,1003
156.393,132.048,1508.27,3452.37,1505.26,4417.7,1004
15.6393,18.7876,4551.45,3454.12,1502.76,5709,1005
735.045,392.726,2300.29,3318.12,1511.16,2711.72,1006
891.437,450.157,2373.59,3370.1,1509.12,2873.49,1007
234.589,174.345,1202.93,3212.71,1511.59,3769.73,1008
62.557,64.6454,2294.51,3538.52,1509.63,4980,1009
1032.19,565.399,2595.86,3541.23,1513.56,3689.29,1010
109.475,96.0732,2959.54,3197.61,1511.69,4415.57,1011
297.146,216.58,2445.28,3333.43,1516.18,3720.42,1012
187.671,151.169,1957.74,3359.09,1514.84,3713.67,1013
1595.2,654.439,716.069,3178.23,1521.14,2345.46,1014
437.899,272.159,2383.2,3349.62,1520.26,3473.75,1015
578.652,346.144,3151.63,3490.62,1521.01,3111.32,1016
2955.82,984.25,1920.68,3359.55,1525.21,2568.36,1017
156.393,130.056,4400.4,3442.12,1523.01,4705.4,1018
594.292,337.82,4371,3643.19,1525.2,3326.71,1019
234.589,174.375,4410.24,3170.03,1525.43,2326.67,1020
156.393,133.649,2485.82,3489.88,1524.76,3489.2,1021
484.817,293.332,945.354,3505.99,1526.07,3123.03,1022
31.2785,35.2916,2645.87,3244.06,1526.51,3779.5,1023
140.753,124.099,4104.09,3261.28,1528.6,3896.78,1024
93.8355,86.8047,1254.2,3523.31,1526.93,3269,1025
140.753,123.113,1451.9,3601.39,1528.04,4224.22,1026
344.064,232.077,1270.23,3315.21,1532.42,3244.77,1027
156.393,134.956,4616.22,3475.63,1530.52,4580.9,1028
125.114,103.047,2624.61,3502.89,1529.01,4032.75,1029
172.032,144.96,696.415,3534.83,1531.86,3933.27,1030
2549.2,889.498,2547.53,3583.04,1536.4,2553.02,1031
406.621,368.595,1034.9,3639.95,1533.63,4313,1032
187.671,152.216,1846.67,3474.96,1534.22,3277.17,1033
31.2785,35.2916,3743.7,3514.14,1531.52,5010,1034
15.6393,18.7876,3806.22,3284.07,1532.77,6235,1035
15.6393,18.7876,3531.14,3341.59,1535.27,5267,1036
62.557,63.3781,3970.02,3494.13,1536.52,3657,1037
46.9178,50.4766,2838.43,3312.41,1539.43,4621,1038
2001.82,766.301,2471.64,3407.5,1543.63,2720.38,1039
1360.62,590.477,1942.5,3520.78,1543.37,3004.54,1040
1313.7,578.856,1383.94,3496.6,1548.13,2489.8,1041
93.8355,90.8091,2428.72,3449.12,1547.77,3762,1042
109.475,96.0732,3672.25,3433.04,1548.84,5606.57,1043
1407.53,613.643,3050.08,3621.81,1554.22,2942.1,1044
46.9178,50.4766,2733.4,3628.34,1551.1,3976,1045
46.9178,50.4766,640.261,3260.73,1554.44,3958.33,1046
1610.84,651.361,728.201,3493.7,1558.62,2139.61,1047
250.228,183.572,3076.47,3273.13,1557.77,3498.31,1048
15.6393,18.7876,2480.82,3304.07,1555.27,5515,1049
31.2785,35.281,3462.37,3229.05,1557.77,5780,1050
62.557,63.3781,615.254,3505.39,1559.02,3479,1051
547.374,334.07,1033.81,3147.88,1565.42,2299.6,1052
156.393,130.046,624.006,3479.38,1563.28,4923.6,1053
31.2785,35.2916,1540.53,3591.66,1561.52,5654.5,1054
46.9178,50.4766,2570.85,3163.2,1566.94,4552,1055
453.538,283.027,1087.47,3386.25,1570.1,3032.07,1056
15.6393,18.7876,2995.98,3364.09,1567.78,6073,1057
172.032,140.612,1775.38,3439.12,1568.91,4078,1058
203.31,192.115,618.139,3493.94,1568.93,2990.31,1059
62.557,65.6617,2655.87,3516.64,1571.53,5229,1060
750.684,388.077,3742.56,3573.01,1575.44,3254.02,1061
672.488,371.14,1067.37,3193.93,1578.24,2717.84,1062
8554.67,2061.77,4625.03,3212.85,1583.64,2005.66,1063
234.589,177.947,3948.6,3608.67,1576.95,3856.53,1064
203.31,155.608,3860.09,3462.97,1578.16,3334.92,1065
172.032,139.366,3667.32,3628.04,1578.69,3739.27,1066
172.032,140.289,3096.01,3224.96,1580.28,3823.09,1067
15.6393,18.7876,2060.69,3311.58,1580.28,6017,1068
1735.96,753.513,3686.64,3446.75,1591.39,7426.1,1069
15.6393,18.7876,4093.81,3186.54,1590.28,5753,1070
31.2785,35.281,2183.23,3255.31,1590.28,5181.5,1071
531.735,308.759,1426.46,3195.73,1596.39,2744.62,1072
2877.62,1121.15,633.208,3501.25,1604.42,7885.48,1073
31.2785,35.2916,2658.37,3531.64,1596.54,5871.5,1074
312.785,224.601,2884.69,3348.09,1601.79,3305.3,1075
203.31,159.452,1909.11,3524.72,1601.06,4135.69,1076
422.26,265.195,1765.97,3400.77,1605.57,2642.3,1077
735.045,396.288,797.277,3173.77,1607.63,2995.02,1078
265.867,207.363,3124.55,3185.66,1612.2,2658.65,1079
109.475,105.592,3685.47,3477.7,1608.5,6526.29,1080
156.393,135.973,1918.15,3521.39,1612.79,4682.1,1081
125.114,103.047,2004.43,3537.9,1611.54,4795,1082
3675.22,1687.24,1439.13,3606.94,1624.27,2812.2,1083
578.652,324.77,2470.88,3225.67,1616.44,2647.08,1084
62.557,64.3534,3713.07,3268.44,1617.17,4476,1085
62.557,63.3781,2673.38,3330.33,1616.54,4990.5,1086
31.2785,35.281,885.336,3332.83,1615.29,4541,1087
1188.58,648.156,1927.43,3514.76,1626.58,4321.88,1088
31.2785,35.2916,4078.81,3574.16,1616.54,5659,1089
344.064,261.853,978.205,3637.36,1619.16,4190.36,1090
531.735,299.521,3864.99,3213.02,1621.76,3206.44,1091
156.393,128.779,1939.16,3260.81,1621.29,3791.9,1092
93.8355,90.4071,3073.08,3442.03,1619.04,4938.67,1093
109.475,100.682,4117.03,3512.35,1618.51,5350,1094
203.31,178.953,1526.68,3307.54,1620.68,4641.85,1095
172.032,140.331,781.668,3350.45,1621.88,3443.36,1096
78.1963,78.2407,4586.96,3386.1,1622.79,4609.8,1097
500.456,358.922,2008.57,3543.68,1623.26,4194.69,1098
218.95,163.809,1446.76,3581.3,1622.79,3603.64,1099
31.2785,35.2916,1830.62,3311.58,1624.04,5767,1100
1517.01,630.42,3871.11,3622.06,1630.12,2722.6,1101
15.6393,18.7876,995.369,3646.68,1622.79,3445,1102
140.753,124.421,1028.16,3425.22,1627.79,3743,1103
453.538,280.462,3685.93,3458,1627.54,3682.34,1104
46.9178,51.7957,1913.15,3524.14,1627.79,4827.33,1105
31.2785,35.2916,3371.09,3239.06,1629.05,5723,1106
62.557,63.3573,1189.18,3407.86,1627.79,5102.25,1107
156.393,128.779,2689.38,3482.63,1633.8,3251.2,1108
375.342,245.683,2653.79,3513.51,1634.57,3587.71,1109
125.114,111.228,2041,3563.22,1633.11,3539,1110
1251.14,554.201,2652.78,3207.98,1638.05,2357.52,1111
46.9178,50.4766,3241.05,3210.71,1634.46,5345.33,1112
109.475,99.6755,616.683,3148.31,1637.44,4859.14,1113
1235.5,576.662,3364.63,3265.52,1641.18,2723.65,1114
172.032,147.577,1824.03,3317.03,1640.3,3658.91,1115
31.2785,35.2916,3793.72,3149.03,1641.55,4026.5,1116
46.9178,50.4766,3928.76,3414.94,1644.47,4917,1117
844.52,460.806,3689.94,3461.11,1648.5,8699.33,1118
218.95,167.381,3644.03,3549.69,1646.55,3532,1119
875.798,432.687,3387.61,3164.84,1650.61,2695.95,1120
406.621,295.96,4601.27,3203.95,1651.74,3791.46,1121
93.8355,86.8047,1086.23,3412.86,1649.47,3644.83,1122
93.8355,86.8154,2682.55,3338.25,1651.55,4578.17,1123
20643.8,3628.04,3866.49,3424.27,1665.77,1580.47,1124
187.671,153.514,4142.16,3186.54,1655.72,4062.83,1125
390.981,249.326,1884.24,3290.67,1655.5,2894.72,1126
578.652,324.801,3971.07,3437.83,1655.84,7925.7,1127
140.753,115.918,3049.88,3645.57,1656.14,3053.56,1128
344.064,238.729,3891.48,3267.59,1659.51,3905.05,1129
250.228,184.911,4586.77,3269.53,1658.12,4228.69,1130
140.753,120.788,3509.19,3445.23,1657.25,4317.56,1131
344.064,226.936,3634.58,3484.58,1659.05,3918.73,1132
78.1963,76.2385,3749.21,3542.65,1656.3,5237.2,1133
9508.67,2172,1944.28,3556.96,1668.12,1868.74,1134
218.95,163.809,1306.54,3294.43,1663.16,3369.5,1135
109.475,96.0732,746.722,3370.52,1661.73,5002.86,1136
406.621,259.549,2858.63,3381.98,1667.13,3220.85,1137
563.013,348.095,4145.91,3198.97,1670.03,3359.19,1138
125.114,109.96,1662.13,3470.69,1671.25,3888.13,1139
31.2785,35.2916,2010.68,3284.07,1671.56,5601,1140
375.342,243.138,2520.52,3307.1,1677.08,2917.67,1141
250.228,184.599,4589.74,3376.91,1677.5,4195.69,1142
78.1963,78.5737,4121.32,3452.62,1675.81,4705.4,1143
11729.4,2583.2,2561.4,3362.35,1689.4,1588.53,1144
31.2785,35.2916,3941.26,3254.06,1679.06,5826,1145
93.8355,90.1257,4106.73,3403.27,1680.73,4963.33,1146
203.31,156.865,1594.01,3619.56,1680.89,3974.92,1147
62.557,63.3573,1711.84,3170.28,1680.31,4304.5,1148
344.064,229.25,3400.53,3469.81,1686.22,3144.32,1149
93.8355,90.7989,650.264,3631.67,1683.23,4236.33,1150
46.9178,50.4766,3962.94,3466.62,1686.98,5021,1151
234.589,174.345,2996.81,3589.66,1687.48,3634.13,1152
15.6393,18.7876,2738.4,3161.53,1687.81,5775,1153
46.9178,50.4766,4191.34,3157.36,1691.98,5529.67,1154
1673.4,708.882,4053.89,3172.8,1696.02,2333.65,1155
31.2785,35.281,2575.85,3180.29,1690.31,5993,1156
62.557,63.3573,2672.13,3222.8,1690.31,5691.75,1157
484.817,290.946,1781.09,3237.68,1694.91,3407.16,1158
15.6393,18.7876,625.257,3476.63,1690.31,5462,1159
15.6393,18.7876,3466.12,3566.65,1690.31,5940,1160
42882.8,5992.18,735.298,3208.36,1716.08,1617.84,1161
62.557,64.3534,2317.65,3439.74,1697.19,3714.75,1162
312.785,208.128,1930.15,3232.05,1700.82,3523.4,1163
922.716,490.632,3938.93,3264.11,1707.27,6558.61,1164
187.671,148.613,3962.52,3483.71,1704.48,6561,1165
140.753,124.4,4593.96,3248.78,1706.71,4899.44,1166
62.557,63.3781,3776.21,3255.31,1706.57,4096.75,1167
15.6393,18.7876,3243.55,3429.11,1705.32,5868,1168
78.1963,76.2385,3830.23,3434.61,1706.82,4817.4,1169
672.488,358.953,1392.47,3165.02,1712.06,2804.51,1170
109.475,99.6755,684.203,3273.35,1709.96,4436.14,1171
563.013,321.972,997.939,3469.26,1712.2,2610.58,1172
422.26,261.623,3035.9,3272.12,1713.38,2942.74,1173
78.1963,76.2281,671.271,3270.56,1712.32,4809.2,1174
375.342,252.616,3522.39,3591.04,1713.86,2958.58,1175
1282.42,569.134,691.954,3603.89,1716.63,2847.18,1176
328.424,234.13,1517.91,3397.67,1718.42,4175.29,1177
31.2785,35.281,1820.62,3600.41,1712.82,5360,1178
31.2785,35.281,3863.74,3540.4,1715.32,5708,1179
140.753,119.521,2104.59,3260.73,1720.6,3780,1180
31.2785,35.281,2308.27,3422.86,1717.82,6116.5,1181
15.6393,18.7876,2898.45,3299.07,1720.32,5931,1182
11854.6,2929.67,3970.97,3467.12,1738.97,6702.72,1183
437.899,269.181,3435.84,3522.27,1724.25,2750.71,1184
656.849,359.96,3882.26,3560.11,1725.21,3254.57,1185
1188.58,686.32,2889.04,3429.24,1734.44,4014.5,1186
172.032,135.743,2169.36,3446.85,1724.19,4247.73,1187
3206.05,1258.12,681.347,3591.36,1739,3224.63,1188
484.817,329.431,3306.07,3147.25,1735.09,3883.45,1189
218.95,166.144,701.709,3600.24,1732.47,3833.5,1190
156.393,133.408,693.528,3610.67,1732.08,5196.5,1191
203.31,171.014,4155.75,3220.4,1733.4,4487.31,1192
15.6393,18.7876,855.327,3296.57,1730.33,6166,1193
328.424,216.369,1438.12,3154.15,1736.04,2986.67,1194
15.6393,18.7876,3916.26,3304.07,1732.83,6202,1195
187.671,149.85,1528.66,3417.03,1735.12,3572,1196
11979.7,2977.96,2064.78,3402.4,1750.79,7947.95,1197
156.393,132.059,1843.38,3481.63,1738.58,4362.2,1198
15.6393,18.7876,667.77,3521.64,1735.33,4969,1199
62.557,63.3781,1155.42,3622.92,1736.58,3908.25,1200
140.753,120.788,1120.13,3441.62,1739.22,3641,1201
15.6393,18.7876,3493.63,3196.54,1740.33,5512,1202
62.557,63.3781,2740.9,3317.83,1741.58,4834.25,1203
203.31,154.54,2669.72,3316.39,1745.91,3985.31,1204
93.8355,99.6449,3713.69,3585.41,1746.58,5692.83,1205
125.114,103.047,649.014,3595.41,1744.08,3593.25,1206
15.6393,18.7876,2483.32,3344.09,1745.33,6035,1207
860.159,480.527,4152.56,3236.78,1754.47,4432.04,1208
1360.62,653.457,2874.99,3442.77,1755.42,3096.98,1209
359.703,235.106,2342.95,3335.06,1756.42,3625.17,1210
781.963,404.601,3824.23,3377,1756.98,2555.9,1211
484.817,294.912,2875.54,3397.81,1756.38,3166.87,1212
46.9178,50.4766,1708.09,3640.84,1754.5,4782,1213
375.342,243.347,1242.74,3326.06,1758.98,3502.63,1214
46.9178,50.4766,757.797,3509.97,1756.17,5460.33,1215
15.6393,18.7876,2278.26,3249.06,1757.83,5853,1216
218.95,161.515,1204.18,3329.8,1760.33,3989.36,1217
125.114,110.253,1632.44,3641.68,1759.08,3685.38,1218
15.6393,18.7876,1147.92,3529.14,1760.33,5758,1219
78.1963,78.5737,3151.02,3560.15,1762.34,5283.8,1220
15.6393,18.7876,3933.76,3431.61,1762.84,4136,1221
781.963,409.241,951.706,3460.52,1767.89,7190.12,1222
62.557,64.3534,2021.31,3170.91,1767.21,4393.75,1223
62.557,63.3781,2695.89,3202.79,1769.09,4217.75,1224
93.8355,90.1153,4511.02,3414.53,1768.67,4460.33,1225
46.9178,50.4766,2897.61,3374.1,1771.17,5173.33,1226
1563.93,650.838,3962.65,3545.8,1777.17,2343.97,1227
31.2785,35.2916,4186.34,3554.15,1771.59,5333.5,1228
31.2785,35.2916,1685.58,3511.64,1774.09,5138,1229
15.6393,18.7876,3536.14,3279.07,1775.34,6151,1230
31.2785,35.2916,3091.01,3289.07,1776.59,4116,1231
187.671,146.289,1619.52,3446.83,1777.01,7898.67,1232
390.981,261.684,2071.2,3452.02,1776.64,8536.64,1233
312.785,221.208,2141.47,3483.25,1778.97,3538.55,1234
15.6393,18.7876,1060.39,3504.14,1777.84,6097,1235
297.146,204.736,1808.91,3519.27,1781.39,3463.68,1236
265.867,195.447,2158.08,3347.03,1784.31,4039.65,1237
328.424,226.905,954.523,3495.32,1782.72,6116.33,1238
24147,4874.99,2071.74,3408.51,1812.95,7431.22,1239
31.2785,35.2916,620.255,3499.13,1789.09,4637,1240
547.374,306.465,2674.74,3178.04,1794.42,2590.94,1241
2439.72,1037.23,954.684,3470.54,1801.49,6447.74,1242
31.2785,36.267,2006.93,3597.91,1795.35,5498.5,1243
218.95,170.701,4035.04,3196.01,1801.42,3994.64,1244
312.785,214.286,1166.92,3434.49,1800.97,2598.8,1245
62.557,63.3781,3756.21,3285.32,1801.6,4293.75,1246
46.9178,50.4766,1768.1,3343.25,1802.01,4387,1247
62.557,63.3781,1005.37,3465.37,1801.6,5807.5,1248
62.557,63.3781,3005.98,3217.8,1804.1,4446.75,1249
344.064,226.875,995.824,3517.89,1805.92,3605.18,1250
297.146,205.69,687.513,3234.58,1807.45,3171.53,1251
109.475,102.011,3968.41,3318.01,1810.35,4820.43,1252
31.2785,35.2916,1277.96,3324.08,1809.1,5568,1253
4050.57,1249.33,1498.84,3376.98,1816.58,2547.07,1254
1266.78,612.959,2382.36,3368.45,1819.06,7309.81,1255
172.032,139.345,1364.34,3289.75,1819.67,3247.18,1256
844.52,429.729,2185.82,3437.91,1823.83,2320.54,1257
46.9178,50.4766,1503.02,3357.42,1821.19,4811,1258
78.1963,76.2281,3269.56,3625.17,1822.35,4561.8,1259
1548.29,636.849,3686.41,3190.5,1828.87,2462.73,1260
1079.11,501.952,2911.68,3248.62,1829.92,2964.75,1261
406.621,256.249,3907.79,3254.44,1826.7,3052.73,1262
109.475,99.6758,1824.91,3461.27,1824.28,4257.29,1263
31.2785,35.281,2054.44,3244.06,1825.35,5003,1264
31.2785,35.2916,2263.25,3276.57,1831.61,4212,1265
125.114,103.047,3657.43,3350.34,1831.61,4225.13,1266
500.456,307.409,4085.53,3500.38,1834.26,3104.72,1267
78.1963,76.2385,4661.98,3602.67,1831.86,4884.2,1268
390.981,247.976,1822.02,3285.37,1835.86,2770,1269
172.032,142.927,4158.83,3616.67,1835.36,4611.91,1270
187.671,149.85,775.511,3311.16,1838.48,3935.25,1271
1110.39,516.333,2007.4,3381.53,1839.83,2659.42,1272
5114.04,1429.09,3873.84,3189.76,1848.05,1780.99,1273
46.9178,50.4766,2398.3,3277.4,1839.53,5224.67,1274
891.437,560.581,1564.05,3177.19,1852.21,3059.86,1275
15.6393,18.7876,2703.39,3294.07,1840.36,5927,1276
563.013,338.96,2297.92,3407.3,1845.64,5784.17,1277
1845.43,823.572,3087.95,3540.1,1852.55,2729.53,1278
93.8355,86.8047,3442.78,3492.88,1843.69,5013.83,1279
15.6393,18.7876,1533.03,3476.63,1845.36,5944,1280
15.6393,18.7876,902.841,3594.16,1845.36,5770,1281
203.31,154.54,2462.16,3206.74,1850.94,3724.38,1282
719.406,387.311,1409.73,3339.09,1852.75,2908.93,1283
172.032,139.355,4015.15,3488.45,1851.04,3165.36,1284
31.2785,35.281,2697.14,3329.08,1850.36,3864,1285
3002.74,1054.55,2386.1,3374.11,1858.02,6495.16,1286
109.475,108.954,3103.51,3539.5,1854.29,3865.86,1287
62.557,63.3781,3434.86,3581.66,1851.61,5778.75,1288
15.6393,18.7876,807.812,3624.17,1850.36,6082,1289
46.9178,50.4766,3709.53,3626.67,1851.2,5489.33,1290
15.6393,18.7876,712.783,3639.18,1852.86,3928,1291
46.9178,50.4766,3441.11,3583.33,1856.2,4706.33,1292
31.2785,35.2916,3378.59,3416.61,1859.12,4679,1293
46.9178,50.4766,3433.61,3584.99,1858.7,5079.33,1294
15.6393,18.7876,2748.4,3189.04,1860.37,5563,1295
109.475,99.6758,1061.46,3239.41,1861.79,4814.14,1296
140.753,121.804,3578.65,3540.81,1862.31,4327.67,1297
31.2785,35.2916,4061.3,3384.1,1869.12,3676.5,1298
15.6393,18.7876,2093.2,3416.61,1867.87,5308,1299
1720.32,685.324,4262.54,3454.58,1874.17,2551.25,1300
46.9178,50.4766,4618.97,3299.91,1872.04,5120.67,1301
187.671,149.891,3099.34,3426.82,1872.45,3592.75,1302
15.6393,18.7876,2263.25,3536.65,1870.37,5789,1303
125.114,103.047,1866.88,3190.29,1874.12,4692.25,1304
516.095,302.944,887.761,3149.63,1882.42,2460.91,1305
15.6393,18.7876,4251.36,3236.55,1880.37,5533,1306
281.507,208.318,3097.26,3399.52,1882.46,5050.06,1307
1861.07,740.913,717.932,3589.54,1887.62,2275.57,1308
46.9178,50.4766,1874.8,3191.54,1883.71,4065,1309
375.342,238.519,2931.58,3454.75,1886.62,2832.46,1310
187.671,147.566,2374.75,3544.56,1887.87,2974.5,1311
187.671,142.717,2559.59,3584.16,1886.62,4064.5,1312
62.557,65.6312,1804.36,3592.29,1886.62,5584.25,1313
187.671,149.558,888.462,3229.05,1893.71,4002.17,1314
140.753,115.908,1319.08,3257.39,1891.76,3348.33,1315
15.6393,18.7876,1267.95,3499.13,1890.37,5160,1316
93.8355,90.1153,2713.81,3419.53,1893.71,4745.83,1317
15.6393,18.7876,2315.77,3599.16,1892.88,4987,1318
46.9178,50.4662,801.977,3230.72,1895.38,4691.67,1319
500.456,294.871,3898.91,3421.77,1899.83,2890.69,1320
172.032,137.03,4229.53,3432.75,1898.33,4058,1321
218.95,166.134,1666.82,3152.06,1905.02,3155.57,1322
62.557,63.3781,3777.46,3191.54,1904.13,5197,1323
15.6393,18.7876,4493.93,3451.62,1905.38,5736,1324
22098.3,5063.95,4398.12,3241.77,1937.05,7793.47,1325
31.2785,36.2667,1743.1,3332.83,1909.13,6011.5,1326
15.6393,18.7876,1012.87,3449.12,1910.38,6218,1327
31.2785,35.2916,1525.53,3556.65,1919.13,4811.5,1328
78.1963,78.2407,4091.81,3201.04,1922.88,3919.6,1329
93.8355,90.8091,1801.03,3321.58,1922.88,4394,1330
203.31,157.892,1902.18,3339.85,1923.27,3294.08,1331
125.114,110.253,1034.76,3199.04,1926.64,4381.63,1332
187.671,145.272,3833.31,3232.8,1928.3,2461.92,1333
218.95,166.134,3647.25,3182.07,1930.03,3256.71,1334
265.867,185.968,2872.41,3214.34,1933.18,3135.24,1335
15.6393,18.7876,1900.64,3321.58,1935.39,5614,1336
1689.04,681.873,2353.81,3330.91,1942.82,2494.57,1337
172.032,138.047,3907.84,3259.97,1940.84,3602.64,1338
140.753,115.918,2734.51,3495.52,1941.22,3659.22,1339
109.475,99.6755,1988.89,3563.08,1940.75,3943.57,1340
203.31,156.824,4588.77,3252.52,1942.12,3863.08,1341
78.1963,78.522,1498.02,3228.55,1944.39,4168,1342
375.342,241.064,3335.98,3396.6,1946.22,2984.63,1343
922.716,454.826,3112.88,3487.44,1949.08,2544.9,1344
62.557,63.3781,4646.48,3547.9,1944.14,4516.75,1345
15.6393,18.7876,2288.26,3169.03,1945.39,5968,1346
281.507,198.767,1798.25,3185.43,1952.2,3422.22,1347
265.867,185.968,1949.63,3439.41,1950.69,2843.06,1348
15.6393,18.7876,4586.46,3319.08,1950.39,5855,1349
203.31,155.516,859.943,3347.55,1952.51,3576.31,1350
46.9178,50.4662,1459.68,3358.26,1950.39,5070.33,1351
15.6393,18.7876,2793.42,3339.09,1952.89,5045,1352
203.31,156.865,3174.88,3543.96,1958.66,3255.08,1353
297.146,206.871,1966.85,3449.25,1962.63,2275.58,1354
46.9178,50.4662,2629.2,3422.44,1960.4,5776.33,1355
125.114,110.253,1037.26,3584.16,1961.65,6284.13,1356
250.228,187.929,908.937,3402.54,1965.87,3740.81,1357
62.557,63.3781,1425.5,3432.86,1964.15,5826.5,1358
281.507,220.213,4408.21,3639.87,1966.37,5171.67,1359
46.9178,50.4766,3982.94,3146.53,1966.23,4293.33,1360
31.2785,35.281,2093.2,3497.88,1965.4,4981.5,1361
46.9178,50.4766,3563.65,3483.3,1969.57,4733,1362
187.671,149.86,2461.02,3275.94,1972.9,4663.58,1363
46.9178,50.4662,3461.95,3280.73,1970.4,4587,1364
1517.01,709.726,4398.98,3285.31,1974.83,7365.57,1365
4019.29,1398.75,1775.32,3629.77,1982.75,6468.34,1366
453.538,276.808,1728.44,3247.68,1977.81,3236.66,1367
31.2785,35.281,4148.83,3260.31,1975.4,5889.5,1368
